video_id,author_id,video_type,upload_type,music_type
3941,6173319,NORMAL,LongImport,4
3942,5802816,NORMAL,Web,9
3943,6579936,NORMAL,LongImport,9
3944,6930214,NORMAL,LongImport,9
3945,7975068,NORMAL,Web,9
3946,3526871,NORMAL,Web,
3947,5744360,NORMAL,ShortImport,9
3948,5334083,NORMAL,ShortImport,9
3949,3707388,NORMAL,LongImport,4
3950,1879297,NORMAL,Web,9
3951,7642287,NORMAL,ShortImport,4
3952,8459665,NORMAL,Web,9
3953,4558071,NORMAL,LongImport,9
3954,8298180,NORMAL,Web,9
3955,7841695,NORMAL,Web,9
3956,4187917,NORMAL,LongImport,9
3957,4284743,NORMAL,ShortImport,9
3958,4423151,NORMAL,LongImport,9
3959,7998562,NORMAL,LongImport,9
3960,7840863,NORMAL,LongImport,9
3961,7485338,NORMAL,Web,9
3962,5097930,NORMAL,Web,9
3963,7691756,NORMAL,Web,9
3964,8137903,NORMAL,Web,9
3965,6759811,NORMAL,Web,9
3966,6615395,NORMAL,LongImport,9
3967,878350,NORMAL,Web,9
3968,6166697,NORMAL,LongImport,9
3969,1838732,NORMAL,ShortImport,9
3970,5281979,NORMAL,LongImport,
3971,6845880,NORMAL,LongImport,9
3972,7279910,NORMAL,LongImport,9
3973,6422270,NORMAL,LongImport,9
3974,6660854,NORMAL,Web,9
3975,725942,NORMAL,Kmovie,9
3976,4430052,NORMAL,Kmovie,9
3977,7197209,NORMAL,LongImport,9
3978,7532100,NORMAL,Kmovie,9
3979,7172949,NORMAL,LongImport,9
3980,6140846,NORMAL,Web,9
3981,4705079,NORMAL,LongImport,9
3982,7135130,NORMAL,ShortImport,4
3983,5842356,NORMAL,Web,9
3984,6664891,NORMAL,LongImport,9
3985,3581,NORMAL,ShortImport,9
3986,5880249,NORMAL,Web,9
3987,6339627,NORMAL,Web,9
3988,1435381,NORMAL,LongImport,9
3989,8556115,NORMAL,Web,9
3990,7728521,NORMAL,Web,9
3991,7971165,NORMAL,Web,9
3992,174031,NORMAL,Web,9
3993,6927651,NORMAL,LongImport,9
3994,7564653,NORMAL,Web,9
3995,5945526,NORMAL,Web,9
3996,6869984,NORMAL,Web,9
3997,7265749,NORMAL,Web,9
3998,4908925,NORMAL,LongImport,9
3999,5791059,NORMAL,LongImport,9
4000,6624273,NORMAL,Web,9
4001,6541403,NORMAL,Web,9
4002,8642788,NORMAL,LongImport,9
4003,7014464,NORMAL,Web,9
4004,7715885,NORMAL,LongImport,9
4005,2310226,NORMAL,LongImport,9
4006,2864717,NORMAL,LongImport,9
4007,8551182,NORMAL,LongImport,9
4008,4196841,NORMAL,LongImport,9
4009,4477921,NORMAL,Web,9
4010,7177859,NORMAL,Web,9
4011,8553461,NORMAL,Web,9
4012,5880528,NORMAL,LongImport,9
4013,3003674,NORMAL,LongImport,9
4014,4590089,NORMAL,Web,9
4015,4731399,NORMAL,LongImport,9
4016,8525356,NORMAL,Web,9
4017,1500713,NORMAL,LongImport,9
4018,2317966,NORMAL,Kmovie,9
4019,293127,NORMAL,LongImport,9
4020,5294188,NORMAL,Web,9
4021,280418,NORMAL,LongImport,9
4022,7726938,NORMAL,Kmovie,9
4023,5004794,NORMAL,LongImport,9
4024,7076012,NORMAL,Web,9
4025,1674634,NORMAL,ShortImport,9
4026,15347,NORMAL,ShortImport,4
4027,8613152,NORMAL,LongImport,9
4028,5909277,NORMAL,LongImport,9
4029,5603612,NORMAL,Web,9
4030,7799578,NORMAL,Web,9
4031,7873933,NORMAL,Web,9
4032,8256722,NORMAL,LongImport,9
4033,6495233,NORMAL,LongImport,9
4034,5098002,NORMAL,LongImport,9
4035,7387193,NORMAL,LongImport,4
4036,3114354,NORMAL,LongImport,9
4037,8121338,NORMAL,Kmovie,9
4038,7504464,NORMAL,Kmovie,9
4039,993486,NORMAL,Kmovie,9
4040,1802914,NORMAL,ShortImport,9
4041,6288277,NORMAL,LongImport,9
4042,7263752,NORMAL,Web,9
4043,6510558,NORMAL,Web,9
4044,468502,NORMAL,Web,9
4045,6093282,NORMAL,LongPicture,4
4046,3151246,NORMAL,LongCamera,9
4047,6998345,NORMAL,Web,9
4048,7694454,NORMAL,Kmovie,9
4049,7048760,NORMAL,Web,9
4050,2948634,NORMAL,LongPicture,9
4051,8185957,NORMAL,Web,9
4052,7632481,NORMAL,LongImport,9
4053,7250253,NORMAL,LongImport,9
4054,1565763,NORMAL,ShortImport,9
4055,237746,NORMAL,LongCamera,9
4056,6851745,NORMAL,Kmovie,9
4057,6318654,NORMAL,Web,4
4058,1636712,NORMAL,Web,
4059,4417000,NORMAL,LongImport,9
4060,1054166,NORMAL,Kmovie,9
4061,1417783,NORMAL,ShortCamera,9
4062,8495403,NORMAL,LongImport,9
4063,5551903,NORMAL,Web,9
4064,4934877,NORMAL,PictureSet,4
4065,5983694,NORMAL,LongImport,9
4066,222173,NORMAL,LongImport,9
4067,7277575,AD,UNKNOWN,
4068,8512798,NORMAL,Web,9
4069,2233714,NORMAL,LongImport,4
4070,4690787,NORMAL,Web,9
4071,8317352,NORMAL,Kmovie,9
4072,2263907,NORMAL,LongImport,9
4073,5485907,NORMAL,Web,9
4074,73132,NORMAL,Web,9
4075,8002198,NORMAL,Kmovie,9
4076,7080132,NORMAL,Kmovie,9
4077,8601200,NORMAL,LongImport,9
4078,7721287,NORMAL,PictureSet,4
4079,447486,NORMAL,LongImport,9
4080,537983,NORMAL,ShortImport,9
4081,5340282,NORMAL,ShortImport,9
4082,1238313,NORMAL,LongImport,9
4083,1543802,NORMAL,Kmovie,9
4084,199423,NORMAL,LongImport,9
4085,289017,NORMAL,LongImport,9
4086,5171006,NORMAL,Kmovie,9
4087,3574140,NORMAL,LongImport,
4088,2264853,NORMAL,LongImport,9
4089,3486244,NORMAL,ShortImport,9
4090,5781371,NORMAL,Kmovie,9
4091,8092303,NORMAL,Web,9
4092,6366530,NORMAL,Web,9
4093,5103349,NORMAL,LongImport,9
4094,7444585,NORMAL,LongPicture,9
4095,5871174,NORMAL,LongImport,9
4096,5282358,NORMAL,Web,
4097,2075070,NORMAL,ShortImport,9
4098,8015083,NORMAL,Web,9
4099,6605067,NORMAL,Web,9
4100,5902327,NORMAL,LongImport,9
4101,6287533,NORMAL,Kmovie,9
4102,6843368,NORMAL,LongImport,9
4103,6575511,NORMAL,ShareFromOtherApp,9
4104,8425232,NORMAL,LongImport,9
4105,7830941,NORMAL,Web,9
4106,671445,NORMAL,LongImport,9
4107,2461489,NORMAL,ShortImport,9
4108,7591212,NORMAL,LongImport,4
4109,6465922,NORMAL,Web,9
4110,5827012,NORMAL,Web,9
4111,3524710,NORMAL,Web,9
4112,12303,NORMAL,Kmovie,9
4113,5047153,NORMAL,Web,9
4114,7631622,NORMAL,LongImport,9
4115,7702630,NORMAL,LongImport,9
4116,7700073,NORMAL,Web,9
4117,5599104,NORMAL,ShortImport,9
4118,8071249,NORMAL,Web,9
4119,2802119,NORMAL,Web,9
4120,8259247,NORMAL,LongImport,9
4121,0,UNKNOWN,LongImport,9
4122,2538798,NORMAL,LongImport,9
4123,666674,NORMAL,ShortImport,9
4124,2848692,NORMAL,PictureSet,4
4125,330870,NORMAL,LongImport,9
4126,6708196,NORMAL,Web,9
4127,7816051,AD,UNKNOWN,
4128,6910360,NORMAL,Web,9
4129,8347726,NORMAL,ShortImport,9
4130,6800379,NORMAL,Web,9
4131,7119597,NORMAL,ShortImport,9
4132,7596640,NORMAL,Web,9
4133,8347778,NORMAL,LongPicture,9
4134,1031545,NORMAL,LongImport,4
4135,1367487,NORMAL,ShortImport,9
4136,8257796,NORMAL,LongImport,9
4137,225324,NORMAL,LongImport,9
4138,7144799,NORMAL,Web,9
4139,6389951,NORMAL,ShortImport,4
4140,6423477,NORMAL,ShortImport,9
4141,7609503,NORMAL,LongImport,9
4142,6357066,NORMAL,Web,9
4143,8009346,NORMAL,LongImport,9
4144,6015559,NORMAL,Web,9
4145,5802894,NORMAL,ShortImport,9
4146,6129572,NORMAL,Kmovie,9
4147,6298234,NORMAL,LongImport,9
4148,1751230,NORMAL,ShortImport,9
4149,3005942,NORMAL,LongImport,9
4150,1172455,NORMAL,ShortImport,9
4151,5860947,NORMAL,ShortImport,9
4152,8478238,NORMAL,LongPicture,9
4153,230605,NORMAL,ShortImport,9
4154,1184266,NORMAL,LongImport,9
4155,1636712,NORMAL,Web,
4156,7118443,NORMAL,Kmovie,4
4157,7168900,NORMAL,Web,9
4158,5931357,NORMAL,Web,9
4159,90003,NORMAL,Web,9
4160,1516945,NORMAL,LongImport,9
4161,4647132,NORMAL,LongImport,9
4162,3889025,NORMAL,Web,9
4163,7125737,NORMAL,LongImport,4
4164,413113,NORMAL,LongPicture,4
4165,5290629,NORMAL,Web,9
4166,8161882,NORMAL,Kmovie,9
4167,6747862,NORMAL,ShortImport,4
4168,4674251,NORMAL,Web,9
4169,6524173,NORMAL,LongImport,9
4170,5938109,NORMAL,LongImport,9
4171,8075814,AD,UNKNOWN,
4172,4329452,NORMAL,Web,9
4173,1668892,NORMAL,Web,9
4174,7030083,AD,UNKNOWN,
4175,4066505,NORMAL,LongImport,9
4176,68139,NORMAL,LongImport,9
4177,5121014,NORMAL,ShortImport,4
4178,2141049,NORMAL,LongImport,9
4179,1834614,NORMAL,LongImport,9
4180,6129313,NORMAL,LongImport,9
4181,2696534,NORMAL,Web,9
4182,8588076,NORMAL,LongPicture,9
4183,901521,NORMAL,ShortImport,9
4184,8238925,NORMAL,LongImport,9
4185,5133136,NORMAL,ShortImport,9
4186,3808147,NORMAL,Web,9
4187,7105193,NORMAL,Kmovie,9
4188,1545897,NORMAL,Kmovie,4
4189,539220,NORMAL,Web,9
4190,2364757,NORMAL,ShortImport,4
4191,6084278,NORMAL,ShortImport,4
4192,3606748,NORMAL,LongImport,9
4193,8357255,NORMAL,Web,9
4194,5872077,NORMAL,LongImport,9
4195,5749904,NORMAL,Web,9
4196,8183501,NORMAL,Web,9
4197,5779656,NORMAL,LongImport,9
4198,4435273,NORMAL,PictureSet,4
4199,5499230,NORMAL,LongImport,9
4200,8222106,NORMAL,LongImport,9
4201,7455643,NORMAL,LongImport,9
4202,1736431,NORMAL,ShortImport,9
4203,4400120,NORMAL,Kmovie,9
4204,7183900,NORMAL,ShortImport,9
4205,6639892,NORMAL,Web,9
4206,5949836,NORMAL,Kmovie,9
4207,8604568,NORMAL,Web,9
4208,1948274,NORMAL,Web,9
4209,5601027,NORMAL,LongImport,9
4210,710885,NORMAL,Kmovie,9
4211,4630701,NORMAL,LongImport,9
4212,7251859,NORMAL,ShareFromOtherApp,
4213,5355878,NORMAL,LongImport,9
4214,2328504,NORMAL,LongImport,9
4215,6787123,AD,UNKNOWN,
4216,7238421,NORMAL,Web,9
4217,4979993,NORMAL,LongImport,9
4218,6271721,NORMAL,LongImport,9
4219,7544876,NORMAL,Web,9
4220,6477972,NORMAL,LongImport,9
4221,1009597,NORMAL,LongImport,9
4222,1236199,NORMAL,LongImport,9
4223,993674,NORMAL,LongImport,9
4224,7938853,NORMAL,Web,9
4225,6999384,NORMAL,LongImport,9
4226,2283507,NORMAL,LongImport,9
4227,8035407,NORMAL,Kmovie,9
4228,3816921,NORMAL,LongCamera,9
4229,4239052,AD,UNKNOWN,
4230,8317342,NORMAL,Web,9
4231,6051593,NORMAL,Kmovie,9
4232,6002517,NORMAL,Web,9
4233,2251991,NORMAL,LongImport,9
4234,6663287,NORMAL,Kmovie,9
4235,3800490,NORMAL,LongImport,9
4236,3413101,NORMAL,LongImport,9
4237,6313380,AD,UNKNOWN,
4238,3758112,NORMAL,LongImport,9
4239,8358325,NORMAL,Web,9
4240,6554281,NORMAL,Web,9
4241,7156834,NORMAL,LongImport,9
4242,6068353,NORMAL,LongImport,9
4243,1604473,NORMAL,Web,9
4244,6549490,NORMAL,Web,9
4245,2143581,NORMAL,LongImport,9
4246,7107546,NORMAL,LongImport,9
4247,464305,NORMAL,Kmovie,4
4248,2242924,NORMAL,LongImport,9
4249,6750356,NORMAL,LongImport,9
4250,5805792,NORMAL,Web,9
4251,3451540,NORMAL,ShortImport,4
4252,7596412,NORMAL,LongImport,9
4253,4308738,NORMAL,Web,9
4254,74211,NORMAL,Kmovie,9
4255,4080814,NORMAL,ShortImport,
4256,6998986,NORMAL,LongImport,9
4257,7233008,NORMAL,LongImport,9
4258,6003889,NORMAL,Web,9
4259,7957019,NORMAL,Web,9
4260,7073502,NORMAL,LongImport,9
4261,748936,NORMAL,Web,9
4262,4018420,NORMAL,Kmovie,9
4263,729614,NORMAL,Kmovie,4
4264,7036822,NORMAL,Web,9
4265,5615094,NORMAL,Web,9
4266,7457732,NORMAL,Kmovie,9
4267,7653252,NORMAL,Kmovie,9
4268,8166223,NORMAL,LongImport,9
4269,6226737,NORMAL,Web,9
4270,5236343,NORMAL,ShortImport,
4271,89237,NORMAL,Web,9
4272,817709,NORMAL,LongImport,9
4273,7318980,NORMAL,Kmovie,9
4274,8160296,NORMAL,ShortImport,9
4275,8546923,NORMAL,LongImport,9
4276,5346760,NORMAL,Web,4
4277,5818571,NORMAL,ShortImport,9
4278,169266,NORMAL,ShortImport,9
4279,6987192,NORMAL,ShortImport,9
4280,5676910,NORMAL,LongImport,9
4281,8573404,NORMAL,Web,9
4282,6840900,NORMAL,ShortImport,9
4283,1649421,NORMAL,LongImport,9
4284,7722641,NORMAL,LongImport,9
4285,6366560,NORMAL,LongImport,9
4286,980524,NORMAL,ShortImport,9
4287,202442,NORMAL,Kmovie,9
4288,8527208,NORMAL,LongImport,9
4289,6700630,NORMAL,LongImport,9
4290,4958074,NORMAL,Web,9
4291,178507,NORMAL,LongImport,9
4292,30623,NORMAL,LongImport,9
4293,7408359,NORMAL,LongImport,9
4294,7233216,NORMAL,LongImport,9
4295,8035303,NORMAL,ShortImport,9
4296,7810699,NORMAL,Web,9
4297,6162334,NORMAL,Web,9
4298,404792,NORMAL,Web,9
4299,7764966,NORMAL,Kmovie,9
4300,3059685,NORMAL,LongCamera,9
4301,8265236,NORMAL,Kmovie,9
4302,6671879,NORMAL,LongImport,9
4303,5534336,NORMAL,Web,9
4304,1432929,NORMAL,Kmovie,4
4305,5584798,NORMAL,Kmovie,9
4306,5306693,NORMAL,LongPicture,4
4307,7665566,NORMAL,LongImport,9
4308,5392672,NORMAL,LongImport,9
4309,3541832,NORMAL,Kmovie,9
4310,7482816,NORMAL,LongImport,9
4311,1670554,NORMAL,ShortImport,9
4312,6536053,NORMAL,LongImport,9
4313,8361686,NORMAL,LongImport,9
4314,56331,NORMAL,LongImport,9
4315,883861,NORMAL,LongImport,9
4316,5164476,NORMAL,LongImport,9
4317,8479271,NORMAL,LongImport,9
4318,2661887,NORMAL,Kmovie,9
4319,3743862,NORMAL,LongImport,9
4320,5778693,NORMAL,Web,9
4321,8392017,NORMAL,LongImport,9
4322,2820066,NORMAL,LongImport,9
4323,8391555,NORMAL,Kmovie,9
4324,403254,NORMAL,LongImport,9
4325,6647453,NORMAL,ShortImport,4
4326,7257701,NORMAL,Web,9
4327,25263,NORMAL,LongImport,9
4328,5207576,NORMAL,LongImport,9
4329,7299067,NORMAL,LongImport,9
4330,1340035,NORMAL,LongImport,9
4331,8171040,NORMAL,LongImport,9
4332,7153443,NORMAL,Web,9
4333,6683306,NORMAL,Web,9
4334,7811189,NORMAL,Web,9
4335,8150551,NORMAL,Web,9
4336,4454688,NORMAL,Web,9
4337,8263974,NORMAL,LongImport,9
4338,707392,NORMAL,LongImport,9
4339,6557606,NORMAL,ShortImport,9
4340,2126766,NORMAL,Kmovie,9
4341,1190121,NORMAL,ShortImport,9
4342,5778693,NORMAL,Web,9
4343,8392924,NORMAL,Web,9
4344,5723743,NORMAL,Web,9
4345,1162571,NORMAL,LongImport,9
4346,7709306,NORMAL,Web,9
4347,7549296,NORMAL,Kmovie,9
4348,3713402,NORMAL,LongImport,9
4349,6287533,NORMAL,Kmovie,9
4350,4432493,NORMAL,LongImport,9
4351,8110219,NORMAL,Web,9
4352,2871460,NORMAL,ShortImport,9
4353,5656416,NORMAL,Web,9
4354,4012097,NORMAL,ShortImport,
4355,8083265,NORMAL,ShortImport,9
4356,7604401,NORMAL,LongImport,9
4357,5681801,NORMAL,ShortImport,9
4358,5180658,NORMAL,LongImport,9
4359,8218622,NORMAL,Kmovie,9
4360,5713581,NORMAL,LongImport,9
4361,8250553,NORMAL,Kmovie,9
4362,6290937,NORMAL,LongImport,9
4363,8374810,NORMAL,Web,9
4364,7356813,NORMAL,LongImport,9
4365,2609231,NORMAL,Web,9
4366,366832,NORMAL,Kmovie,9
4367,4972953,NORMAL,Web,9
4368,4311270,NORMAL,LongImport,9
4369,6873833,NORMAL,LongImport,9
4370,8357988,NORMAL,LongPicture,9
4371,8161494,NORMAL,LongImport,9
4372,218456,NORMAL,ShortImport,4
4373,7526692,NORMAL,PictureSet,4
4374,8004185,NORMAL,Web,9
4375,1428181,NORMAL,LongImport,4
4376,8367650,NORMAL,Web,9
4377,8074826,NORMAL,LongImport,9
4378,5807035,NORMAL,ShortImport,9
4379,7195536,NORMAL,Kmovie,9
4380,6472125,NORMAL,LongImport,9
4381,2451514,NORMAL,Kmovie,9
4382,2877844,NORMAL,LongPicture,4
4383,5356021,NORMAL,LongImport,9
4384,7008010,NORMAL,ShortImport,9
4385,7124395,NORMAL,Web,9
4386,449692,NORMAL,ShortImport,4
4387,4764784,NORMAL,Web,9
4388,7499682,NORMAL,ShortImport,9
4389,6904528,NORMAL,Web,9
4390,1686565,NORMAL,ShortImport,4
4391,4301347,NORMAL,LongImport,9
4392,7995219,NORMAL,LongImport,9
4393,8465496,NORMAL,Web,9
4394,3872015,NORMAL,ShortImport,
4395,3514896,NORMAL,Web,9
4396,7562500,NORMAL,Web,9
4397,6801074,NORMAL,ShortImport,9
4398,6008757,NORMAL,ShortImport,9
4399,7816234,NORMAL,LongImport,9
4400,5968614,NORMAL,Web,9
4401,6442540,NORMAL,ShortImport,9
4402,493497,NORMAL,ShortImport,9
4403,5309540,NORMAL,ShortImport,9
4404,7059363,NORMAL,Web,4
4405,7028561,NORMAL,Web,9
4406,6561485,NORMAL,LongImport,9
4407,8567597,NORMAL,LongImport,9
4408,2971693,NORMAL,LongImport,9
4409,6643020,NORMAL,Web,9
4410,6019128,NORMAL,LongImport,9
4411,3516271,NORMAL,LongImport,9
4412,5176786,NORMAL,LongImport,4
4413,1808383,NORMAL,FollowShoot,9
4414,8442270,NORMAL,LongImport,4
4415,8064368,NORMAL,LongImport,9
4416,4471290,NORMAL,LongImport,9
4417,4571244,NORMAL,Kmovie,9
4418,3007986,NORMAL,LongImport,9
4419,5981165,NORMAL,LongImport,9
4420,6655319,NORMAL,LongImport,9
4421,7703399,NORMAL,Kmovie,9
4422,2043624,NORMAL,LongImport,9
4423,5749904,NORMAL,Web,9
4424,2348762,NORMAL,Kmovie,9
4425,5558442,NORMAL,ShortImport,9
4426,7498966,NORMAL,Kmovie,9
4427,2892709,NORMAL,Web,9
4428,8135457,NORMAL,LongImport,9
4429,4221747,NORMAL,LongImport,9
4430,7152707,NORMAL,LongImport,9
4431,287605,NORMAL,LongPicture,9
4432,7700005,NORMAL,ShortImport,9
4433,7994058,NORMAL,Web,9
4434,678706,NORMAL,Kmovie,9
4435,1162571,NORMAL,ShortImport,9
4436,2086862,AD,UNKNOWN,
4437,5491607,NORMAL,LongImport,9
4438,6351933,NORMAL,LongImport,9
4439,7138015,NORMAL,ShortImport,9
4440,1521669,NORMAL,ShareFromOtherApp,9
4441,7461864,NORMAL,ShortImport,9
4442,6571472,NORMAL,ShortImport,9
4443,4093388,NORMAL,Kmovie,9
4444,7763761,NORMAL,Kmovie,9
4445,7644326,NORMAL,LongImport,9
4446,1036670,NORMAL,Web,9
4447,6678002,NORMAL,ShortImport,9
4448,7708119,NORMAL,Web,9
4449,81176,NORMAL,LongImport,9
4450,5632286,NORMAL,LongImport,9
4451,95728,NORMAL,LongImport,9
4452,7048760,NORMAL,Web,9
4453,4610302,NORMAL,LongImport,9
4454,6605979,NORMAL,ShortImport,9
4455,4339765,NORMAL,LongPicture,4
4456,8235496,NORMAL,LongImport,9
4457,566058,NORMAL,Kmovie,9
4458,7345495,NORMAL,Web,9
4459,4634750,NORMAL,LongImport,9
4460,7867645,NORMAL,Web,9
4461,5090852,NORMAL,Web,9
4462,7230881,NORMAL,Web,9
4463,39323,NORMAL,LongImport,9
4464,8088523,NORMAL,Kmovie,7
4465,3590609,NORMAL,Web,9
4466,5260953,NORMAL,PictureSet,4
4467,5388905,NORMAL,Web,9
4468,5517914,NORMAL,LongImport,9
4469,8301540,NORMAL,ShareFromOtherApp,
4470,6241456,NORMAL,ShortImport,9
4471,3597868,NORMAL,LongImport,9
4472,6922220,NORMAL,ShortImport,9
4473,8319141,NORMAL,ShortImport,4
4474,7608020,NORMAL,LongImport,9
4475,7046588,NORMAL,ShortImport,4
4476,6386818,NORMAL,Kmovie,9
4477,8635599,NORMAL,LongImport,9
4478,29554,NORMAL,LongImport,9
4479,1649700,NORMAL,LongCamera,9
4480,7615736,NORMAL,LongImport,9
4481,3606478,NORMAL,Web,9
4482,860088,NORMAL,LongImport,9
4483,128271,NORMAL,LongImport,9
4484,8208435,NORMAL,Kmovie,9
4485,1690900,NORMAL,LongImport,9
4486,7331709,NORMAL,ShareFromOtherApp,
4487,6003889,NORMAL,Web,9
4488,7312832,NORMAL,Web,9
4489,8545570,NORMAL,Web,9
4490,4935544,NORMAL,ShortImport,9
4491,855523,NORMAL,ShortImport,4
4492,5152664,NORMAL,Web,9
4493,4960562,NORMAL,ShortImport,9
4494,8258023,NORMAL,LongImport,4
4495,7121008,NORMAL,ShortImport,9
4496,8578039,NORMAL,ShortImport,9
4497,6666972,NORMAL,Web,9
4498,7716320,NORMAL,Web,9
4499,8184957,NORMAL,Kmovie,9
4500,7127719,NORMAL,Web,9
4501,7536004,NORMAL,Web,9
4502,1439517,NORMAL,Kmovie,9
4503,3768710,NORMAL,LongImport,9
4504,8029359,NORMAL,PictureSet,4
4505,7866269,NORMAL,LongImport,9
4506,6723181,NORMAL,LongImport,9
4507,8107728,NORMAL,Web,9
4508,261372,NORMAL,LongImport,9
4509,6419292,NORMAL,LongImport,9
4510,1226370,NORMAL,LongCamera,9
4511,6426833,NORMAL,Web,9
4512,1636362,NORMAL,Web,9
4513,7652322,NORMAL,Web,9
4514,154044,NORMAL,Web,9
4515,7305417,NORMAL,LongImport,9
4516,8087247,NORMAL,LongImport,9
4517,7733669,NORMAL,Kmovie,9
4518,94717,NORMAL,LongImport,4
4519,3378470,NORMAL,Kmovie,4
4520,7250879,NORMAL,ShortImport,9
4521,1097575,NORMAL,ShortImport,9
4522,5435124,NORMAL,LongImport,9
4523,5494496,NORMAL,ShortImport,9
4524,6363974,NORMAL,Web,9
4525,8485009,NORMAL,Web,9
4526,7101054,NORMAL,LongImport,9
4527,3611561,NORMAL,LongImport,9
4528,3486031,NORMAL,PictureSet,9
4529,2121730,NORMAL,Web,9
4530,7285044,NORMAL,Web,9
4531,7073502,NORMAL,LongImport,9
4532,7524229,NORMAL,Web,9
4533,7985548,NORMAL,Kmovie,9
4534,6850032,NORMAL,LongImport,9
4535,6666629,NORMAL,ShortImport,9
4536,1916910,NORMAL,Web,9
4537,581776,NORMAL,Web,9
4538,4724388,NORMAL,ShortCamera,8
4539,334399,NORMAL,Kmovie,4
4540,7666378,NORMAL,Web,9
4541,7100771,NORMAL,LongImport,9
4542,7232896,NORMAL,ShortImport,9
4543,5309540,NORMAL,LongImport,9
4544,8238652,NORMAL,LongImport,9
4545,1343123,NORMAL,LongImport,9
4546,8061842,NORMAL,Web,9
4547,2659301,NORMAL,LongImport,9
4548,5047319,NORMAL,LongImport,9
4549,2356525,AD,UNKNOWN,
4550,2459043,NORMAL,Kmovie,9
4551,7495034,NORMAL,Web,9
4552,7999383,NORMAL,LongImport,9
4553,7424241,NORMAL,LongImport,9
4554,5262567,NORMAL,Web,
4555,1746404,NORMAL,LongImport,4
4556,6677642,NORMAL,ShortImport,4
4557,6880630,NORMAL,Web,9
4558,8089393,NORMAL,LongImport,9
4559,3023511,NORMAL,LongPicture,4
4560,8469802,NORMAL,Web,9
4561,1683363,NORMAL,Web,9
4562,6169354,NORMAL,Web,9
4563,4035877,NORMAL,Web,9
4564,6578951,NORMAL,LongImport,9
4565,7938135,NORMAL,LongImport,9
4566,5597283,NORMAL,Web,4
4567,8052797,NORMAL,ShortImport,9
4568,1977939,NORMAL,Web,9
4569,7535295,NORMAL,Web,9
4570,6858402,NORMAL,LongImport,9
4571,1079294,NORMAL,LongImport,9
4572,7620404,NORMAL,LongImport,9
4573,1809960,NORMAL,LongImport,9
4574,2635948,NORMAL,Web,9
4575,8600338,NORMAL,LongImport,9
4576,690679,NORMAL,ShortImport,9
4577,69528,NORMAL,Kmovie,4
4578,631671,NORMAL,Kmovie,9
4579,7398678,NORMAL,ShortImport,4
4580,8291503,NORMAL,Kmovie,8
4581,220260,NORMAL,LongImport,4
4582,5055200,NORMAL,ShortImport,4
4583,8982,NORMAL,Kmovie,9
4584,7736103,NORMAL,LongImport,9
4585,2539228,NORMAL,LongImport,9
4586,4156770,NORMAL,Web,9
4587,6603478,NORMAL,LongImport,9
4588,1842475,NORMAL,LongImport,9
4589,5040029,NORMAL,LongImport,9
4590,3411430,NORMAL,Web,9
4591,5515394,NORMAL,Web,9
4592,7397637,NORMAL,Web,9
4593,7013386,NORMAL,LongImport,9
4594,603957,NORMAL,Web,9
4595,6149869,NORMAL,LongImport,9
4596,3533557,NORMAL,LongImport,9
4597,5821902,NORMAL,Web,9
4598,3792661,NORMAL,LongImport,9
4599,6597484,NORMAL,Web,9
4600,4339253,NORMAL,Web,9
4601,403889,NORMAL,LongImport,9
4602,7511710,NORMAL,LongImport,9
4603,3408125,NORMAL,Kmovie,9
4604,7615346,NORMAL,LongImport,9
4605,3293603,NORMAL,Kmovie,4
4606,2251828,NORMAL,LongImport,9
4607,8002228,NORMAL,Web,9
4608,7149738,NORMAL,Web,9
4609,3186645,NORMAL,LongImport,9
4610,7048760,NORMAL,Web,9
4611,8275083,NORMAL,Kmovie,4
4612,7784102,NORMAL,LongImport,9
4613,6019411,NORMAL,ShortImport,9
4614,8652149,NORMAL,LongImport,9
4615,7295845,NORMAL,Web,9
4616,3617509,NORMAL,Web,
4617,8021004,NORMAL,Web,9
4618,7816470,NORMAL,LongImport,9
4619,7627099,NORMAL,Web,9
4620,5994450,NORMAL,Web,9
4621,8039578,NORMAL,LongImport,9
4622,1539892,NORMAL,LongImport,9
4623,4475877,NORMAL,Web,9
4624,6752862,NORMAL,Web,9
4625,5077040,NORMAL,Kmovie,9
4626,4611991,NORMAL,ShortImport,9
4627,6770796,NORMAL,LongImport,9
4628,6463845,NORMAL,LongImport,4
4629,2757465,NORMAL,ShortImport,4
4630,8026470,NORMAL,LongImport,9
4631,803086,NORMAL,Web,9
4632,2030217,NORMAL,LongImport,9
4633,6296745,NORMAL,Web,9
4634,6930214,NORMAL,LongImport,9
4635,12035,NORMAL,PictureSet,4
4636,8346076,NORMAL,LongImport,9
4637,6309767,NORMAL,Web,9
4638,859128,NORMAL,LongImport,9
4639,8245371,NORMAL,LongImport,9
4640,80854,NORMAL,LongImport,9
4641,6270025,NORMAL,Web,9
4642,3731108,NORMAL,LongImport,9
4643,8601878,NORMAL,LongImport,9
4644,8519372,NORMAL,ShortImport,9
4645,5996055,NORMAL,LongImport,9
4646,8239142,NORMAL,Web,9
4647,8535428,NORMAL,LongImport,9
4648,7446251,NORMAL,LongImport,9
4649,1768099,NORMAL,LongImport,9
4650,5928277,NORMAL,LongImport,9
4651,6015897,NORMAL,ShareFromOtherApp,
4652,7592500,NORMAL,Kmovie,9
